run_id,model_id,prompt_id,judge_id,judge_temp,adherence,aesthetic,photoreal,text,anatomy,note,judge_latency_ms,judge_status,judge_error
3362684d-0008,google/imagen-4-fast,T2I-011,anthropic/claude-opus-4.7,0.0,4,5,5,5,N/A,Text 'OPEN 24 HOURS' is clearly legible in red neon; wet pavement reflections and brick wall present. Background 'DINER' sign is partially cut/garbled but not the focal text.,6023,200,
3362684d-0008,google/imagen-4-fast,T2I-011,anthropic/claude-opus-4.7,0.3,4,5,5,5,N/A,"Text reads correctly; strong neon and wet reflections. Brick is partial and diner styling leans more art-deco than classic 50s, slightly reducing adherence.",5942,200,
3362684d-0008,google/imagen-4-fast,T2I-011,openai/gpt-5.5,0.0,5,5,4,5,N/A,Accurately depicts a red neon OPEN 24 HOURS sign on a vintage diner exterior with brick wall and wet sidewalk reflections at night.,10158,200,
3362684d-0008,google/imagen-4-fast,T2I-011,openai/gpt-5.5,0.3,5,5,5,5,N/A,"Main sign clearly reads OPEN 24 HOURS in bright red neon, mounted on a brick diner exterior at night with wet sidewalk reflections and vintage 1950s diner styling.",10625,200,
3362684d-0009,openai/gpt-image-1-mini,T2I-011,anthropic/claude-opus-4.7,0.0,5,5,5,5,N/A,"Text correct, strong neon mood, brick and wet sidewalk present.",4943,200,
3362684d-0009,openai/gpt-image-1-mini,T2I-011,anthropic/claude-opus-4.7,0.3,5,5,5,5,N/A,"Strong neon glow, accurate text, brick wall and wet sidewalk reflection all present.",5195,200,
3362684d-0009,openai/gpt-image-1-mini,T2I-011,openai/gpt-5.5,0.0,5,5,5,5,N/A,"Matches the prompt closely: exact 'OPEN 24 HOURS' red neon text, brick diner exterior at night, 1950s diner feel, and wet sidewalk reflecting the neon.",7392,200,
3362684d-0009,openai/gpt-image-1-mini,T2I-011,openai/gpt-5.5,0.3,5,5,5,5,N/A,"Text reads exactly 'OPEN 24 HOURS' in bright red neon on a brick diner exterior at night, with wet sidewalk reflections and convincing 1950s diner styling.",7363,200,
3362684d-0010,openai/gpt-image-2,T2I-021,anthropic/claude-opus-4.7,0.0,5,4,5,N/A,N/A,"Accurate placement, materials, and lighting.",8842,200,
3362684d-0010,openai/gpt-image-2,T2I-021,anthropic/claude-opus-4.7,0.3,5,4,5,N/A,N/A,Accurate composition and materials with convincing studio light.,7825,200,
3362684d-0010,openai/gpt-image-2,T2I-021,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,Accurately shows a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor with soft window-like studio lighting; highly polished and photorealistic.,5059,200,
3362684d-0010,openai/gpt-image-2,T2I-021,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Accurately shows a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor, with soft window-like studio lighting and convincing photographic realism.",5283,200,
3362684d-0011,openai/gpt-image-1.5,T2I-021,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,N/A,"Excellent prompt match with correct positioning, materials, and lighting.",6756,200,
3362684d-0011,openai/gpt-image-1.5,T2I-021,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,N/A,"Accurate composition with red cube left, blue glass sphere right, concrete floor, soft directional light.",5415,200,
3362684d-0011,openai/gpt-image-1.5,T2I-021,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Accurately depicts a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor, with soft window-like studio lighting and convincing photographic realism.",5502,200,
3362684d-0011,openai/gpt-image-1.5,T2I-021,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Accurately depicts a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor, with convincing soft window-style studio lighting and strong photorealism.",5319,200,
3362684d-0012,google/imagen-4-ultra,T2I-021,anthropic/claude-opus-4.7,0.0,5,4,5,N/A,N/A,"Accurate composition with correct placement, materials, lighting, and floor.",6865,200,
3362684d-0012,google/imagen-4-ultra,T2I-021,anthropic/claude-opus-4.7,0.3,5,4,5,N/A,N/A,Accurate composition and materials; soft window light convincing.,7191,200,
3362684d-0012,google/imagen-4-ultra,T2I-021,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Accurately shows a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor, with soft window light and a convincing photographic still-life look.",5504,200,
3362684d-0012,google/imagen-4-ultra,T2I-021,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Excellent match: red wooden cube on the left and blue glass sphere on the right, both on a polished concrete floor with soft window light and a convincing photographic still-life look.",4671,200,
3362684d-0013,google/imagen-4-fast,T2I-021,anthropic/claude-opus-4.7,0.0,5,4,5,N/A,N/A,Clean still life matching all attributes; soft directional light reads as window light.,17814,200,
3362684d-0013,google/imagen-4-fast,T2I-021,anthropic/claude-opus-4.7,0.3,5,4,5,N/A,N/A,"Clear composition matching prompt; wood grain visible on cube, glass sphere convincing with caustics.",18145,200,
3362684d-0013,google/imagen-4-fast,T2I-021,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,Accurately depicts a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor with soft studio window-like lighting.,5107,200,
3362684d-0013,google/imagen-4-fast,T2I-021,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"All specified objects, positions, materials, floor, and soft studio lighting are accurately represented with a polished, photographic still-life look.",5481,200,
3362684d-0014,openai/gpt-image-1-mini,T2I-021,anthropic/claude-opus-4.7,0.0,5,4,4,N/A,N/A,Clean composition matching prompt; sphere reflections suggest window light. Wood grain subtle but present.,13557,200,
3362684d-0014,openai/gpt-image-1-mini,T2I-021,anthropic/claude-opus-4.7,0.3,5,4,4,N/A,N/A,Accurate placement and materials; soft window reflection visible in sphere. Cube grain reads slightly painted but acceptable.,15601,200,
3362684d-0014,openai/gpt-image-1-mini,T2I-021,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Matches the prompt closely: red wooden cube on the left, blue glass sphere on the right, polished concrete floor, and soft window-like studio lighting. No in-image text or anatomy present.",6794,200,
3362684d-0014,openai/gpt-image-1-mini,T2I-021,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Accurately depicts a red wooden cube on the left and a blue glass sphere on the right on a polished concrete floor, with soft window-like studio lighting and convincing photoreal still-life quality.",6605,200,
3362684d-0015,openai/gpt-image-2,T2I-031,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,5,All prompt elements present and well-executed.,12117,200,
3362684d-0015,openai/gpt-image-2,T2I-031,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,5,All elements present and correctly rendered.,10618,200,
3362684d-0015,openai/gpt-image-2,T2I-031,openai/gpt-5.5,0.0,5,5,5,N/A,5,"Accurately shows a fluffy tabby Maine Coon on the left and a sleek black short-hair on the right, both on a windowsill looking outside toward a visible bird in warm afternoon light.",7083,200,
3362684d-0015,openai/gpt-image-2,T2I-031,openai/gpt-5.5,0.3,5,5,5,N/A,5,"Strong match: left cat is a fluffy tabby Maine Coon, right cat is a sleek black short-hair, both are on the windowsill looking toward a visible bird outside in warm afternoon light.",6449,200,
3362684d-0016,openai/gpt-image-1.5,T2I-031,anthropic/claude-opus-4.7,0.0,5,5,4,N/A,5,All prompt elements present and well composed with warm afternoon light.,9607,200,
3362684d-0016,openai/gpt-image-1.5,T2I-031,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,5,"Excellent adherence: fluffy tabby Maine Coon left, sleek black cat right, both on windowsill watching bird outside in warm afternoon light.",13948,200,
3362684d-0016,openai/gpt-image-1.5,T2I-031,openai/gpt-5.5,0.0,5,5,4,N/A,5,"Matches the prompt very well: two cats on a windowsill, left fluffy tabby Maine Coon-like, right black short-hair, both looking toward a visible bird outside in warm afternoon light. Slight painterly softness keeps photorealism just below perfect.",12172,200,
3362684d-0016,openai/gpt-image-1.5,T2I-031,openai/gpt-5.5,0.3,5,5,4,N/A,5,"Strong match: two cats on a windowsill, left is fluffy tabby Maine Coon-like, right is black short-hair, both facing the bird outside in warm afternoon light.",7700,200,
3362684d-0017,google/imagen-4-ultra,T2I-031,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,5,All prompt elements present and well-rendered.,5169,200,
3362684d-0017,google/imagen-4-ultra,T2I-031,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,5,"Excellent match to prompt with both cat types, windowsill, bird, and warm light.",6690,200,
3362684d-0017,google/imagen-4-ultra,T2I-031,openai/gpt-5.5,0.0,5,5,5,N/A,5,"Strong match: left cat appears fluffy Maine Coon/tabby, right cat is sleek black short-hair, both are on the windowsill looking outside toward a visible bird, with warm afternoon light.",6152,200,
3362684d-0017,google/imagen-4-ultra,T2I-031,openai/gpt-5.5,0.3,5,5,5,N/A,5,"Accurately shows a fluffy tabby Maine Coon on the left and a sleek black short-hair on the right, both on a windowsill looking toward a visible bird outside in warm afternoon light.",6728,200,
3362684d-0018,google/imagen-4-fast,T2I-031,anthropic/claude-opus-4.7,0.0,3,4,5,N/A,4,"Cats are well-rendered and match descriptions, but they're looking at each other rather than at the bird outside; bird appears inside on sill, not outside.",9307,200,
3362684d-0018,google/imagen-4-fast,T2I-031,anthropic/claude-opus-4.7,0.3,3,4,5,N/A,4,"Cats are well-rendered and match descriptions, but neither is looking at the bird—they're looking at each other. Bird is present but has white tuxedo markings on black cat (minor). Lighting is nice.",10602,200,
3362684d-0018,google/imagen-4-fast,T2I-031,openai/gpt-5.5,0.0,3,5,5,N/A,5,"Strong photorealistic image with afternoon light, two cats on a windowsill, a fluffy tabby Maine Coon-like cat on the left, and a black short-haired cat on the right. The bird is visible outside, but the left cat is looking toward the viewer rather than at the bird, and the right cat has a noticeable white chest patch rather than being fully black.",8553,200,
3362684d-0018,google/imagen-4-fast,T2I-031,openai/gpt-5.5,0.3,4,5,5,N/A,5,"Strong match overall: correct left fluffy tabby Maine Coon-like cat, right black short-hair, both on windowsill, bird visible outside, warm afternoon light. Main miss is that the left cat appears to look toward the viewer rather than at the bird/outside.",8163,200,
3362684d-0019,openai/gpt-image-1-mini,T2I-031,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,5,"Both cats match descriptions, on windowsill, looking toward bird outside; warm afternoon light.",6521,200,
3362684d-0019,openai/gpt-image-1-mini,T2I-031,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,5,All prompt elements present and well-rendered with warm afternoon light.,6912,200,
3362684d-0019,openai/gpt-image-1-mini,T2I-031,openai/gpt-5.5,0.0,5,5,5,N/A,5,"Accurately shows a fluffy tabby Maine Coon on the left and a sleek black short-hair on the right, both on a windowsill looking toward a bird outside in warm afternoon light.",47401,200,
3362684d-0019,openai/gpt-image-1-mini,T2I-031,openai/gpt-5.5,0.3,5,5,5,N/A,5,"All key prompt elements are present: left fluffy tabby Maine Coon, right sleek black short-hair, both on the windowsill looking outside toward a bird, with warm afternoon light. Image is polished and photorealistic with clean animal anatomy.",8887,200,
3362684d-0020,openai/gpt-image-2,T2I-041,anthropic/claude-opus-4.7,0.0,5,5,4,N/A,N/A,Strong watercolor feel with visible paper grain and pink/lavender dusk; cottage detail slightly tight for 'loose brushwork'.,8850,200,
3362684d-0020,openai/gpt-image-2,T2I-041,anthropic/claude-opus-4.7,0.3,5,5,4,N/A,N/A,Strong watercolor feel with visible paper grain and pink/lavender sky; brushwork slightly tight in places but overall convincing.,11591,200,
3362684d-0020,openai/gpt-image-2,T2I-041,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Excellent match: clear watercolor treatment with visible paper grain and loose brushwork, small wooden cottage, snowy pines, pink-lavender dusk sky, and warm yellow window light. Non-photoreal style is convincing.",7169,200,
3362684d-0020,openai/gpt-image-2,T2I-041,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Excellent match: clear watercolor treatment with visible paper grain and loose brushwork, snowy pine forest, wooden cottage, pink-lavender dusk sky, and warm yellow window light.",8844,200,
3362684d-0021,openai/gpt-image-1.5,T2I-041,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,N/A,Strong watercolor feel with visible paper grain and loose brushwork; all prompt elements present.,6479,200,
3362684d-0021,openai/gpt-image-1.5,T2I-041,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,N/A,"Strong watercolor feel with visible paper texture, loose brushwork, accurate dusk palette and warm windows.",6797,200,
3362684d-0021,openai/gpt-image-1.5,T2I-041,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Excellent match: clear watercolor style with loose brushwork and visible paper grain, small wooden cottage in snowy pine forest, pink/lavender dusk sky, and warm yellow window light. Non-photoreal style is convincing and polished.",7293,200,
3362684d-0021,openai/gpt-image-1.5,T2I-041,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Strong watercolor rendering with visible loose brushwork and paper grain; small wooden cottage, snowy pine forest, pink-lavender dusk sky, and warm yellow window light are all clearly present.",7038,200,
3362684d-0022,google/imagen-4-ultra,T2I-041,anthropic/claude-opus-4.7,0.0,5,4,5,N/A,N/A,"Strong watercolor feel with visible paper border, pink/lavender sky, warm windows, snowy pines and wooden cabin all present.",6518,200,
3362684d-0022,google/imagen-4-ultra,T2I-041,anthropic/claude-opus-4.7,0.3,5,4,5,N/A,N/A,"Captures watercolor style with visible paper border, loose washes, pink/lavender sky, snowy pines, and warm yellow windows.",5398,200,
3362684d-0022,google/imagen-4-ultra,T2I-041,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Excellent match: clear watercolor style with visible paper grain and loose brushwork, wooden cottage in snowy pine forest, pink/lavender dusk sky, and warm yellow window light; appropriately non-photorealistic.",8382,200,
3362684d-0022,google/imagen-4-ultra,T2I-041,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Strong match: clear watercolor style with visible paper grain and loose brushwork, wooden cottage, snowy pine forest, pink-lavender dusk sky, and warm yellow window light. Non-photoreal as requested.",6515,200,
3362684d-0023,google/imagen-4-fast,T2I-041,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,N/A,Strong watercolor feel with visible paper grain and loose washes; all key elements present.,10360,200,
3362684d-0023,google/imagen-4-fast,T2I-041,anthropic/claude-opus-4.7,0.3,5,5,5,N/A,N/A,Strong watercolor feel with visible paper grain and loose brushwork; all prompt elements present.,19014,200,
3362684d-0023,google/imagen-4-fast,T2I-041,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Excellent match: clear watercolor style with visible loose brushwork and paper grain, wooden cottage in snowy pine forest, pink-lavender dusk sky, and warm yellow window light. Non-photoreal as requested.",6205,200,
3362684d-0023,google/imagen-4-fast,T2I-041,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Excellent match: clear watercolor treatment with visible paper grain and loose brushwork, wooden cottage in snowy pine forest, pink/lavender dusk sky, and warm yellow window light. Non-photoreal style is convincing.",6415,200,
3362684d-0024,openai/gpt-image-1-mini,T2I-041,anthropic/claude-opus-4.7,0.0,5,5,5,N/A,N/A,Strong watercolor feel with visible paper grain and loose washes; all prompt elements present.,7106,200,
3362684d-0024,openai/gpt-image-1-mini,T2I-041,anthropic/claude-opus-4.7,0.3,5,5,N/A,N/A,N/A,"Strong watercolor style with visible paper grain and loose brushwork; cottage, snowy pines, dusk pink/lavender sky, and warm window light all present.",7394,200,
3362684d-0024,openai/gpt-image-1-mini,T2I-041,openai/gpt-5.5,0.0,5,5,5,N/A,N/A,"Excellent match: convincing watercolor with visible loose brushwork and paper grain, small wooden cottage, snowy pine forest, pink-lavender dusk sky, and warm yellow window light.",6605,200,
3362684d-0024,openai/gpt-image-1-mini,T2I-041,openai/gpt-5.5,0.3,5,5,5,N/A,N/A,"Excellent match: clear watercolor treatment with visible paper grain and loose brushwork, wooden cottage in snowy pine forest, pink-lavender dusk sky, and warm yellow window light; appropriately non-photorealistic.",6328,200,
